year,sex,profession,income,net_worth,age,happiness
4,M,craftsman,5565.39,20041.41,59,112.33
4,F,farmer,2826.17,13677.19,59,100.41
4,X,homemaker,111.14,8366.82,28,100.0
4,M,homemaker,92.8,8295.26,24,100.0
4,F,civil servant,5859.97,20737.47,50,112.44
4,M,civil servant,5895.73,21318.47,53,112.49
4,X,civil servant,6851.93,23137.99,60,112.73
4,F,child,0.0,10000.0,6,100.0
4,F,child,0.0,10000.0,8,100.0
4,M,farmer,2288.69,12716.59,45,99.89
4,X,craftsman,6060.1,21193.03,63,112.5
4,M,retired,280.03,9048.54,68,100.0
4,X,fisher,4945.47,15416.77,52,111.64
4,M,unemployed,118.17,8416.21,32,81.25
4,M,child,0.0,10000.0,10,100.0
4,M,farmer,2282.45,12698.23,45,99.9
4,F,fisher,5612.72,16427.92,60,111.89
4,M,craftsman,2971.96,15213.86,32,101.31
4,F,homemaker,195.24,8699.79,49,100.0
4,F,farmer,2966.19,13959.49,62,100.58
4,M,child,0.0,10000.0,6,100.0
4,F,farmer,2768.86,13474.56,55,100.33
4,M,unemployed,90.96,8282.25,23,81.25
4,F,homemaker,109.28,8357.89,28,100.0
4,M,child,0.0,10000.0,13,100.0
4,F,craftsman,3434.44,16291.35,38,101.6
4,F,fisher,3856.78,13902.18,40,101.17
4,F,civil servant,6347.96,22057.16,55,112.59
4,F,child,0.0,10000.0,15,100.0
4,F,child,0.0,10000.0,9,100.0
4,M,farmer,3033.44,13864.9,60,100.51
4,M,unemployed,163.93,8617.46,44,81.25
4,F,fisher,1705.47,10901.5,19,99.89
4,M,homemaker,241.38,8906.2,63,100.0
4,M,child,0.0,10000.0,13,100.0
4,F,unemployed,123.16,8437.21,33,81.25
4,F,civil servant,2279.42,13046.45,20,100.83
4,M,service provider,2368.65,13036.38,20,100.86
4,M,child,0.0,10000.0,4,100.0
4,M,homemaker,217.96,8831.15,56,100.0
4,M,fisher,5968.02,16606.04,62,111.94
4,M,fisher,4594.83,14885.53,48,101.5
4,M,child,0.0,10000.0,14,100.0
4,M,homemaker,127.78,8430.83,32,100.0
4,F,farmer,1230.93,11039.49,26,97.04
4,F,craftsman,3971.04,16843.32,42,101.77
4,F,farmer,2190.25,12635.49,45,99.82
4,F,craftsman,2786.14,15032.62,31,101.25
4,M,service provider,2274.74,13035.8,20,100.83
4,F,fisher,5365.66,16138.55,58,111.81
4,M,child,0.0,10000.0,16,100.0
4,M,service provider,3357.67,16120.98,29,101.55
4,M,unemployed,130.96,8476.24,35,81.25
4,F,farmer,966.19,10034.03,19,96.75
4,F,civil servant,4577.06,18555.56,41,102.06
4,M,fisher,3836.97,13990.13,41,101.2
4,M,retired,275.41,9038.97,68,100.0
4,M,service provider,2761.4,14737.48,23,101.19
4,M,retired,328.26,10801.98,67,100.09
4,F,civil servant,5077.9,19867.08,46,112.26
4,F,craftsman,1882.07,13212.86,21,100.54
4,M,service provider,4688.46,18350.7,40,102.06
4,M,civil servant,5603.51,20314.34,48,112.36
4,F,fisher,4861.0,15288.13,52,101.6
4,F,child,0.0,10000.0,7,100.0
4,M,craftsman,4123.41,17269.36,43,101.84
4,F,homemaker,138.3,8498.88,36,100.0
4,F,fisher,5796.9,16574.17,62,111.91
4,F,homemaker,84.55,8255.25,22,100.0
4,M,fisher,5132.8,15745.6,55,111.72
4,M,service provider,4868.27,18970.15,43,102.15
4,M,unemployed,104.79,8346.2,26,81.25
4,M,craftsman,4201.53,17777.12,45,101.92
4,M,unemployed,177.02,8642.21,44,81.25
4,F,homemaker,191.74,8711.76,48,100.0
4,M,craftsman,4583.74,18446.29,50,102.07
4,M,farmer,2132.37,12643.86,46,99.74
4,F,unemployed,219.83,8864.34,58,81.25
4,M,craftsman,4085.13,17358.87,44,101.84
4,F,civil servant,7208.62,23506.34,62,112.76
4,F,unemployed,174.7,8669.14,46,81.25
4,M,fisher,2252.61,12053.92,24,100.22
4,F,service provider,3631.52,16697.74,32,101.69
4,M,service provider,4845.72,18755.39,41,102.13
4,F,homemaker,205.17,8754.64,51,100.0
4,F,child,0.0,10000.0,9,100.0
4,M,unemployed,91.66,8281.2,23,81.25
4,M,unemployed,213.92,8757.33,52,81.25
4,M,child,0.0,10000.0,15,100.0
4,F,child,0.0,10000.0,12,100.0
4,F,farmer,1817.68,12076.28,39,99.15
4,M,retired,270.13,9030.11,67,100.0
4,M,fisher,3439.52,13605.76,38,101.03
4,F,unemployed,250.76,8972.57,63,81.25
4,M,unemployed,220.59,8857.1,57,81.25
4,F,craftsman,1825.73,12247.13,20,100.41
4,F,farmer,2653.9,13488.01,57,100.37
4,X,craftsman,3198.02,15750.71,35,101.46
4,F,unemployed,219.11,8844.99,56,81.25
4,F,unemployed,206.79,8759.75,52,81.25
4,F,unemployed,97.58,8329.69,26,81.25
4,F,child,0.0,10000.0,11,100.0
4,F,retired,254.42,8974.66,66,100.0
4,F,child,0.0,10000.0,13,100.0
4,F,retired,363.2,12496.37,66,100.28
4,F,service provider,6726.78,22482.58,59,112.66
4,F,fisher,4821.99,15287.86,51,101.59
4,F,retired,268.38,9011.15,67,98.75
4,M,retired,349.23,12329.09,66,100.26
4,M,unemployed,210.67,8817.52,56,81.25
4,M,service provider,3266.63,15726.39,27,101.47
4,F,craftsman,5158.97,19456.79,55,112.24
4,F,child,0.0,10000.0,4,100.0
4,F,unemployed,154.46,8546.85,38,81.25
4,F,homemaker,123.94,8447.87,33,100.0
4,M,craftsman,4326.94,17792.67,47,101.94
4,M,farmer,2174.65,12758.72,47,99.82
4,M,farmer,1983.98,12315.83,41,99.45
4,M,farmer,2871.56,13613.97,57,100.43
4,M,retired,524.78,18436.4,65,101.22
4,F,child,0.0,10000.0,11,100.0
4,M,civil servant,2192.73,11839.62,19,100.63
4,M,child,0.0,10000.0,5,100.0
4,F,farmer,2975.51,13947.86,61,100.57
4,F,farmer,2004.36,12302.91,40,99.47
4,M,homemaker,249.58,8960.81,63,100.0
4,M,homemaker,81.82,9536.16,18,100.0
4,F,child,0.0,10000.0,8,100.0
4,M,homemaker,231.98,8875.67,57,100.0
4,M,service provider,7247.25,23922.44,63,112.8
4,M,homemaker,87.65,8283.18,23,100.0
4,F,farmer,1464.54,11422.21,30,97.34
4,F,child,0.0,10000.0,13,100.0
4,F,retired,251.77,8981.27,65,100.0
4,F,homemaker,89.04,8288.17,23,100.0
4,F,homemaker,133.5,8492.67,36,100.0
4,M,child,0.0,10000.0,10,100.0
4,M,service provider,7112.38,23622.93,61,112.77
4,M,child,0.0,10000.0,12,100.0
4,F,fisher,3126.18,13044.04,33,100.79
4,F,civil servant,5319.86,19819.51,47,112.29
4,F,farmer,2643.38,13213.47,52,100.21
4,M,retired,369.18,12774.85,65,99.98
4,F,farmer,1444.94,11461.47,31,97.33
4,F,farmer,2638.09,13136.08,52,100.15
4,F,child,0.0,10000.0,14,100.0
4,M,craftsman,2770.82,14789.95,30,101.2
4,M,child,0.0,10000.0,10,100.0
4,M,craftsman,3361.41,15738.3,35,101.5
4,M,homemaker,113.91,8401.91,30,100.0
4,M,retired,270.75,8988.21,65,91.25
4,F,child,0.0,10000.0,6,100.0
4,M,farmer,1393.62,11312.43,28,97.25
4,M,homemaker,119.74,8419.35,32,100.0
4,M,retired,393.86,13901.84,65,100.71
4,M,civil servant,6868.74,23084.78,59,112.72
4,M,child,0.0,10000.0,3,100.0
4,M,child,0.0,10000.0,3,100.0
4,M,child,0.0,10000.0,3,100.0
4,F,child,0.0,10000.0,3,100.0
4,F,child,0.0,10000.0,3,100.0
4,M,child,0.0,10000.0,3,100.0
4,F,child,0.0,10000.0,2,100.0
4,M,child,0.0,10000.0,2,100.0
4,F,child,0.0,10000.0,2,100.0
4,M,child,0.0,10000.0,2,100.0
4,F,child,0.0,10000.0,1,100.0
4,F,child,0.0,10000.0,1,100.0
4,M,child,0.0,10000.0,1,100.0
4,M,child,0.0,10000.0,0,100.0
4,M,child,0.0,10000.0,0,100.0
5,F,civil servant,5227.73,21751.93,45,117.34
5,M,child,0.0,10000.0,6,100.0
5,M,unemployed,111.03,7981.53,30,80.62
5,M,farmer,1999.56,12985.4,41,100.06
5,F,child,0.0,10000.0,6,100.0
5,F,civil servant,5274.66,21877.8,46,117.35
5,F,child,0.0,10000.0,13,100.0
5,M,homemaker,130.4,8082.96,35,100.0
5,M,child,0.0,10000.0,8,100.0
5,M,fisher,1377.7,12872.02,29,100.09
5,M,unemployed,81.91,9570.1,18,90.0
5,F,fisher,1252.71,12466.85,26,99.86
5,M,homemaker,200.98,8451.38,54,100.0
5,M,farmer,1457.31,11742.17,29,98.56
5,F,craftsman,5020.6,20848.7,53,112.24
5,F,service provider,7079.81,25815.18,59,117.83
5,M,craftsman,1930.25,13037.15,21,100.49
5,F,child,0.0,10000.0,10,100.0
5,F,child,0.0,10000.0,6,100.0
5,M,civil servant,4803.08,20325.6,40,112.15
5,F,retired,272.74,8786.62,69,100.0
5,F,unemployed,103.15,7911.19,27,80.62
5,M,craftsman,4468.42,19836.59,47,102.06
5,M,homemaker,215.17,8504.19,55,100.0
5,F,service provider,5608.65,22211.1,47,117.42
5,M,service provider,6451.79,24536.72,54,117.67
5,M,child,0.0,10000.0,17,100.0
5,F,child,0.0,10000.0,6,100.0
5,F,child,0.0,10000.0,14,100.0
5,F,child,0.0,10000.0,13,100.0
5,F,civil servant,5871.13,22792.02,48,117.49
5,F,farmer,2054.04,13072.16,41,100.09
5,X,homemaker,82.56,9106.27,19,100.0
5,M,fisher,2501.63,15828.28,50,101.27
5,F,homemaker,208.84,8458.9,54,100.0
5,F,child,0.0,10000.0,15,100.0
5,F,craftsman,4173.04,18915.92,44,101.93
5,F,farmer,2507.74,14268.75,53,100.63
5,F,child,0.0,10000.0,12,100.0
5,F,service provider,6906.88,25721.53,58,117.81
5,M,retired,366.68,12144.86,67,100.13
5,M,child,0.0,10000.0,12,100.0
5,M,child,0.0,10000.0,6,100.0
5,M,craftsman,2263.14,14540.02,25,100.84
5,M,craftsman,4706.96,20269.98,49,112.12
5,M,farmer,1403.02,11840.06,30,98.53
5,F,unemployed,183.76,8430.1,51,80.62
5,M,child,0.0,10000.0,9,100.0
5,M,craftsman,4541.56,20393.8,49,102.12
5,M,farmer,2117.75,13389.25,45,100.22
5,M,child,0.0,10000.0,11,100.0
5,F,homemaker,212.85,8497.39,55,100.0
5,F,craftsman,5653.04,23043.91,60,117.5
5,F,homemaker,168.94,8281.71,44,100.0
5,M,child,0.0,10000.0,12,100.0
5,F,retired,378.13,12317.86,68,100.08
5,M,fisher,2811.67,16834.46,55,106.51
5,M,civil servant,3001.95,16623.44,27,101.4
5,X,homemaker,113.34,8027.09,32,100.0
5,F,farmer,1369.57,11687.58,29,98.48
5,F,farmer,1768.73,12546.95,37,99.64
5,F,fisher,1348.61,12599.63,27,100.0
5,F,service provider,7073.2,25974.32,60,117.84
5,F,homemaker,216.89,8537.65,58,100.0
5,M,child,0.0,10000.0,11,100.0
5,M,retired,270.25,8754.73,67,100.0
5,M,homemaker,169.22,8290.9,46,100.0
5,M,unemployed,217.81,8539.77,58,80.62
5,M,civil servant,6013.45,23566.16,50,117.58
5,F,homemaker,123.87,8038.35,33,100.0
5,F,service provider,6168.14,23478.5,52,117.58
5,M,retired,359.74,12181.16,67,100.13
5,F,unemployed,77.58,7815.33,22,80.62
5,M,craftsman,5261.74,21867.39,57,117.34
5,F,farmer,1908.8,12752.94,39,99.84
5,M,homemaker,129.11,8095.29,36,100.0
5,M,fisher,1700.36,13476.31,33,100.48
5,M,service provider,5966.0,23744.15,52,117.56
5,F,unemployed,78.42,7823.96,22,80.62
5,M,farmer,2855.86,14883.51,60,100.91
5,F,homemaker,225.52,8545.95,58,100.0
5,F,child,0.0,10000.0,10,100.0
5,M,service provider,7172.58,26733.05,62,117.87
5,M,farmer,958.83,10216.44,20,97.64
5,X,civil servant,4248.71,19171.09,35,101.96
5,F,fisher,2241.16,15052.54,44,101.06
5,M,farmer,1378.47,11657.93,29,98.49
5,M,child,0.0,10000.0,6,100.0
5,M,unemployed,221.24,8596.87,60,80.62
5,F,child,0.0,10000.0,16,100.0
5,F,civil servant,2054.98,10771.59,18,100.33
5,M,homemaker,222.91,8511.19,56,100.0
5,M,service provider,3238.56,16679.52,27,101.46
5,M,homemaker,249.81,8679.33,62,100.0
5,X,homemaker,194.15,8398.2,50,100.0
5,F,farmer,1051.18,10933.78,22,97.81
5,X,child,0.0,10000.0,5,100.0
5,F,retired,401.5,13718.13,66,100.34
5,M,child,0.0,10000.0,10,100.0
5,F,unemployed,189.93,8428.99,51,80.62
5,F,civil servant,4163.0,19210.35,36,101.94
5,F,craftsman,4987.98,21478.38,54,117.28
5,M,civil servant,5718.25,23006.25,49,117.49
5,F,craftsman,4204.51,19453.61,46,101.99
5,M,homemaker,133.31,8101.51,36,100.0
5,M,homemaker,222.61,8538.73,56,100.0
5,M,child,0.0,10000.0,11,100.0
5,F,farmer,946.59,10404.24,19,98.89
5,F,civil servant,5528.49,23210.13,49,117.49
5,M,fisher,1193.65,12154.99,24,99.7
5,F,unemployed,157.37,8211.68,42,80.62
5,M,craftsman,3200.39,16979.6,35,101.49
5,F,unemployed,146.88,8163.02,39,80.62
5,F,fisher,1579.35,13338.13,32,100.38
5,M,farmer,2626.92,14240.93,53,100.7
5,F,farmer,1209.12,11339.42,26,98.22
5,F,farmer,2418.45,13808.82,50,100.48
5,M,homemaker,81.78,7819.29,22,100.0
5,F,farmer,982.68,10573.83,21,97.71
5,F,child,0.0,10000.0,12,100.0
5,F,child,0.0,10000.0,17,100.0
5,F,child,0.0,10000.0,12,100.0
5,M,farmer,1948.46,12732.87,39,99.91
5,M,homemaker,194.61,8462.54,54,100.0
5,M,child,0.0,10000.0,17,100.0
5,F,farmer,933.02,10393.0,19,98.86
5,F,farmer,1827.73,12572.05,36,99.68
5,F,unemployed,194.51,8421.0,52,80.62
5,M,retired,274.75,8805.48,68,100.0
5,M,homemaker,144.26,8169.85,39,100.0
5,F,fisher,1097.03,11968.89,23,99.52
5,F,child,0.0,10000.0,11,100.0
5,M,child,0.0,10000.0,17,100.0
5,F,craftsman,1856.78,11277.16,19,100.26
5,M,child,0.0,10000.0,16,100.0
5,F,child,0.0,10000.0,5,100.0
5,F,civil servant,4456.78,19916.01,39,102.06
5,M,civil servant,2601.03,15278.22,22,101.07
5,M,retired,366.26,12900.43,68,100.09
5,F,fisher,1987.46,14369.18,40,100.81
5,M,farmer,2449.67,13893.29,50,100.54
5,F,child,0.0,10000.0,13,100.0
5,M,service provider,7334.59,26228.66,61,117.86
5,M,service provider,4371.16,19386.99,36,102.01
5,F,farmer,3119.28,15210.26,61,101.01
5,F,unemployed,151.23,8221.61,42,80.62
5,M,fisher,1789.84,13803.19,35,100.61
5,M,civil servant,3712.52,18367.99,33,101.79
5,X,child,0.0,10000.0,16,100.0
5,F,child,0.0,10000.0,8,100.0
5,M,retired,268.17,8743.62,66,100.0
5,F,civil servant,4147.27,19413.4,36,101.96
5,M,homemaker,221.4,8562.33,58,100.0
5,M,service provider,3759.69,17839.35,31,101.72
5,M,child,0.0,10000.0,9,100.0
5,F,homemaker,176.34,8313.12,45,100.0
5,M,child,0.0,10000.0,8,100.0
5,M,child,0.0,10000.0,14,100.0
5,M,fisher,2113.08,14743.62,41,100.95
5,F,fisher,1224.48,12173.34,24,99.73
5,F,child,0.0,10000.0,12,100.0
5,F,service provider,6073.08,23859.26,54,117.58
5,M,civil servant,5380.07,21644.95,44,112.33
5,M,homemaker,208.29,8504.0,56,100.0
5,F,homemaker,84.26,9107.18,19,100.0
5,M,craftsman,3584.29,17689.87,38,101.68
5,M,civil servant,3951.86,18746.78,34,101.86
5,F,craftsman,3229.7,16474.71,33,101.43
5,F,civil servant,7314.57,26530.51,60,117.87
5,M,retired,260.04,8780.77,69,100.0
5,F,unemployed,84.02,7854.63,24,80.62
5,F,craftsman,4095.79,19287.92,45,101.95
5,M,homemaker,163.15,8244.71,44,100.0
5,M,civil servant,6062.96,24195.8,53,117.6
5,M,retired,374.95,12748.98,66,100.01
5,M,homemaker,80.54,9568.73,18,100.0
5,M,homemaker,77.4,9565.59,18,100.0
5,F,fisher,2411.78,15442.98,47,101.19
5,F,child,0.0,10000.0,15,100.0
5,X,child,0.0,10000.0,16,100.0
5,M,child,0.0,10000.0,9,100.0
5,M,child,0.0,10000.0,5,100.0
5,M,fisher,1739.0,13561.39,34,100.52
5,F,craftsman,4177.08,18849.19,43,101.92
5,M,craftsman,2164.3,14201.69,23,100.7
5,M,farmer,933.17,10185.79,20,97.59
5,M,farmer,2484.67,14013.69,50,100.56
5,M,civil servant,5662.83,23063.25,50,117.5
5,M,farmer,1594.37,12220.73,34,99.36
5,M,homemaker,180.68,8348.2,49,100.0
5,F,retired,244.45,8688.48,65,100.0
5,M,homemaker,208.19,8521.03,56,100.0
5,F,unemployed,163.83,8286.76,45,80.62
5,F,farmer,2349.23,13556.06,47,100.36
5,M,retired,620.96,21268.65,65,109.47
5,X,service provider,3645.75,18049.48,32,101.72
5,F,farmer,1990.22,12872.94,40,100.02
5,X,craftsman,4214.02,19667.68,47,102.0
5,F,fisher,3266.15,18032.73,64,106.76
5,F,farmer,2895.73,14733.99,58,100.85
5,M,child,0.0,10000.0,9,100.0
5,F,child,0.0,10000.0,15,100.0
5,M,fisher,1129.22,12211.33,24,99.66
5,M,fisher,2539.17,16327.71,53,106.36
5,M,farmer,1956.44,12880.47,41,99.96
5,M,civil servant,2652.1,15437.35,23,101.11
5,X,child,0.0,10000.0,13,100.0
5,M,fisher,2435.74,15872.66,49,101.26
5,F,homemaker,196.12,8412.16,50,100.0
5,M,retired,351.43,12441.11,66,99.98
5,M,farmer,1731.73,12553.27,37,99.69
5,F,service provider,4482.4,19520.03,37,102.04
5,X,child,0.0,10000.0,10,100.0
5,F,child,0.0,10000.0,7,100.0
5,F,farmer,1572.91,12178.18,33,98.77
5,M,homemaker,92.09,7873.13,25,100.0
5,M,craftsman,1913.89,12977.16,21,100.46
5,X,child,0.0,10000.0,10,100.0
5,F,retired,441.18,15770.44,67,100.25
5,F,service provider,7112.14,26033.9,59,117.83
5,F,craftsman,3990.22,18536.02,42,101.86
5,M,retired,524.75,18376.64,66,102.22
5,F,retired,269.96,8813.02,69,100.0
5,F,unemployed,183.42,8361.67,48,80.62
5,F,farmer,1043.2,10903.71,22,97.77
5,M,child,0.0,10000.0,7,100.0
5,X,service provider,6177.49,24606.58,54,117.66
5,M,unemployed,132.29,8088.29,35,80.62
5,M,farmer,2377.29,13603.84,47,100.42
5,F,farmer,3014.06,15327.14,64,101.0
5,F,child,0.0,10000.0,16,100.0
5,M,fisher,2112.66,14757.8,43,100.95
5,M,craftsman,4416.41,19287.8,46,101.99
5,F,homemaker,127.19,8095.28,36,100.0
5,M,child,0.0,10000.0,10,100.0
5,F,civil servant,3159.69,16716.85,27,101.45
5,F,craftsman,2332.79,14840.24,26,100.93
5,M,service provider,5640.74,22910.26,48,117.47
5,F,homemaker,229.73,8592.56,60,100.0
5,F,craftsman,2458.36,14982.94,26,100.98
5,F,homemaker,181.33,8362.33,50,100.0
5,M,homemaker,82.28,7836.78,23,100.0
5,F,retired,245.71,8722.93,66,100.0
5,M,farmer,2711.74,14699.07,57,100.79
5,M,craftsman,3788.1,18026.05,40,101.75
5,F,service provider,3786.68,18253.28,34,101.78
5,M,farmer,1219.29,11298.16,25,98.17
5,M,service provider,3116.21,16369.93,26,101.4
5,F,retired,315.53,10567.01,68,100.04
5,M,service provider,3586.14,17700.63,31,101.67
5,M,homemaker,134.53,8147.87,38,100.0
5,X,retired,276.19,8786.2,69,100.0
5,X,unemployed,180.59,8353.12,47,80.62
5,M,civil servant,4609.68,20348.91,40,112.12
5,M,farmer,1554.62,11882.96,31,98.69
5,M,child,0.0,10000.0,17,100.0
5,F,unemployed,104.86,7943.69,28,80.62
5,F,farmer,2661.6,14326.08,54,100.67
5,F,homemaker,160.71,8288.02,45,100.0
5,M,farmer,2601.85,14382.93,54,100.67
5,M,fisher,923.48,10205.84,18,99.27
5,F,unemployed,154.78,8186.54,40,80.62
5,F,retired,240.07,8688.19,65,100.0
5,F,farmer,1673.89,12122.76,33,98.79
5,X,service provider,5574.79,23089.65,50,117.49
5,F,child,0.0,10000.0,12,100.0
5,M,retired,394.67,13010.61,68,100.09
5,F,fisher,2234.81,15053.92,44,101.05
5,M,service provider,2429.33,12896.71,20,100.84
5,F,child,0.0,10000.0,15,100.0
5,F,farmer,1974.51,12824.24,40,99.93
5,M,farmer,1931.28,12840.77,40,99.93
5,M,child,0.0,10000.0,11,100.0
5,M,retired,264.21,8753.42,69,100.0
5,F,craftsman,6320.48,23949.18,64,117.64
5,M,civil servant,4114.57,18792.99,34,101.89
5,F,child,0.0,10000.0,12,100.0
5,F,service provider,6853.09,25872.16,59,117.81
5,M,farmer,1833.91,12628.1,37,99.77
5,F,civil servant,6067.0,23635.77,51,117.56
5,M,fisher,1881.85,14216.86,38,100.74
5,F,homemaker,81.25,7817.77,22,100.0
5,F,unemployed,222.76,8600.39,59,80.62
5,F,retired,265.78,8798.41,68,100.0
5,M,craftsman,1876.61,12093.61,20,100.37
5,M,fisher,2019.73,14494.58,40,100.86
5,M,farmer,1371.8,11694.31,29,98.48
5,M,homemaker,233.85,8645.66,64,100.0
5,F,service provider,4205.72,19341.53,38,101.97
5,F,homemaker,233.5,8639.27,62,100.0
5,M,farmer,3041.66,14954.1,61,100.94
5,F,homemaker,80.35,7813.29,22,100.0
5,F,homemaker,213.96,8526.0,56,100.0
5,M,craftsman,3001.84,16130.47,31,101.33
5,M,retired,652.74,23986.48,65,109.84
5,M,unemployed,138.7,8158.9,38,80.62
5,F,service provider,6660.6,25380.97,58,117.75
5,F,homemaker,87.42,7845.7,23,100.0
5,F,homemaker,89.36,7858.45,24,100.0
5,F,civil servant,4821.0,21233.21,43,112.23
5,F,retired,266.33,8794.11,69,100.0
5,M,craftsman,3468.56,17235.66,36,101.58
5,M,child,0.0,10000.0,14,100.0
5,M,unemployed,153.97,8182.85,40,80.62
5,F,homemaker,93.78,7912.59,27,100.0
5,F,homemaker,144.08,8182.13,40,100.0
5,F,service provider,4471.62,20243.21,40,102.09
5,F,homemaker,119.37,8062.62,34,100.0
5,M,service provider,2935.54,16007.04,25,101.29
5,M,child,0.0,10000.0,17,100.0
5,M,farmer,2489.58,13862.08,50,100.52
5,F,civil servant,4672.7,20768.87,42,112.18
5,F,fisher,1005.75,11208.11,20,99.4
5,M,civil servant,6384.32,24463.78,55,117.67
5,F,child,0.0,10000.0,7,100.0
5,M,homemaker,195.3,8447.16,53,100.0
5,F,farmer,2371.55,13829.5,50,100.46
5,F,civil servant,6935.26,25285.45,57,117.77
5,X,fisher,1410.81,13088.41,30,100.18
5,F,unemployed,180.04,8334.74,48,80.62
5,F,fisher,2839.6,17094.4,58,106.55
5,M,retired,325.21,10670.34,68,100.05
5,F,farmer,1768.99,12634.1,37,99.73
5,M,child,0.0,10000.0,7,100.0
5,F,fisher,1841.64,14047.95,37,100.7
5,F,civil servant,5098.2,21187.42,43,112.27
5,F,craftsman,5688.55,22850.67,61,117.48
5,F,homemaker,229.24,8610.88,61,100.0
5,M,unemployed,117.01,8041.56,33,80.62
5,F,homemaker,147.08,8182.86,39,100.0
5,M,homemaker,121.62,8058.17,34,100.0
5,F,fisher,2486.09,16068.8,51,101.31
5,F,fisher,1459.51,13283.36,31,100.28
5,M,farmer,2396.65,13711.44,47,100.44
5,F,child,0.0,10000.0,15,100.0
5,M,farmer,1768.43,12465.8,35,99.62
5,M,retired,501.16,17143.87,67,100.88
5,F,service provider,3115.24,16571.3,27,101.41
5,M,farmer,2438.4,13812.67,50,100.5
5,M,farmer,2400.89,13656.82,47,100.41
5,M,unemployed,239.32,8586.45,60,80.62
5,M,craftsman,5790.53,22680.77,60,117.48
5,F,farmer,3025.15,14933.86,60,100.92
5,X,homemaker,104.18,7959.19,29,100.0
5,M,homemaker,90.31,7873.76,25,100.0
5,F,civil servant,5758.41,23360.77,51,117.53
5,M,civil servant,6248.75,24186.94,54,117.63
5,X,civil servant,7365.69,26564.93,61,117.89
5,F,child,0.0,10000.0,7,100.0
5,F,child,0.0,10000.0,9,100.0
5,M,farmer,2238.79,13580.08,46,100.37
5,X,craftsman,6312.35,24093.3,64,117.64
5,M,retired,274.34,8811.07,69,100.0
5,X,fisher,2723.1,16522.42,53,106.44
5,M,unemployed,126.07,8030.47,33,80.62
5,M,child,0.0,10000.0,11,100.0
5,M,farmer,2258.38,13571.52,46,100.38
5,F,fisher,3205.03,17774.53,61,106.72
5,M,craftsman,3113.15,16514.53,33,101.41
5,F,homemaker,181.18,8369.16,50,100.0
5,F,farmer,3014.32,15210.75,63,101.01
5,M,child,0.0,10000.0,7,100.0
5,F,farmer,2661.34,14549.33,56,100.76
5,M,unemployed,88.69,7859.13,24,80.62
5,F,homemaker,110.46,7956.54,29,100.0
5,M,child,0.0,10000.0,14,100.0
5,F,craftsman,3790.31,17930.6,39,101.73
5,F,fisher,1943.44,14617.99,41,100.86
5,F,civil servant,6723.36,25162.93,56,117.74
5,F,child,0.0,10000.0,16,100.0
5,F,child,0.0,10000.0,10,100.0
5,M,farmer,2901.72,15059.85,61,100.94
5,M,unemployed,164.06,8269.71,45,80.62
5,F,fisher,998.64,11144.91,20,99.35
5,M,homemaker,248.11,8642.5,64,100.0
5,M,child,0.0,10000.0,14,100.0
5,F,unemployed,129.61,8055.01,34,80.62
5,F,civil servant,2364.08,13972.59,21,100.89
5,M,service provider,2503.94,14032.45,21,100.97
5,M,child,0.0,10000.0,5,100.0
5,M,homemaker,222.08,8541.42,57,100.0
5,M,fisher,3184.36,17942.31,63,106.74
5,M,fisher,2429.58,15844.41,49,101.25
5,M,child,0.0,10000.0,15,100.0
5,M,homemaker,125.74,8044.76,33,100.0
5,F,farmer,1291.63,11429.4,27,98.3
5,F,craftsman,4226.3,18700.56,43,101.92
5,F,farmer,2134.41,13446.79,46,100.28
5,F,craftsman,3132.51,16342.97,32,101.38
5,M,service provider,2552.83,14056.32,21,100.97
5,F,fisher,2842.26,17303.78,59,106.57
5,M,child,0.0,10000.0,17,100.0
5,M,service provider,3662.13,17696.14,30,101.68
5,M,unemployed,132.45,8096.88,36,80.62
5,F,farmer,948.85,10252.55,20,97.7
5,F,civil servant,4942.2,20770.76,42,112.2
5,M,fisher,2014.73,14741.59,42,100.91
5,M,retired,269.87,8797.03,69,100.0
5,M,service provider,2870.8,15916.97,24,101.27
5,M,retired,317.31,10607.48,68,100.05
5,F,civil servant,5411.96,22317.16,47,117.38
5,F,craftsman,2019.29,13966.6,22,100.58
5,M,service provider,4779.33,20484.46,41,112.17
5,M,civil servant,5726.8,22921.84,49,117.49
5,F,fisher,2533.42,16298.94,53,101.34
5,F,child,0.0,10000.0,8,100.0
5,M,craftsman,4341.35,19184.13,44,101.98
5,F,homemaker,136.29,8123.36,37,100.0
5,F,fisher,3272.39,17954.46,63,106.75
5,F,homemaker,87.07,7830.51,23,100.0
5,M,fisher,2761.42,16870.4,56,106.49
5,M,service provider,5083.47,21255.98,44,112.27
5,M,unemployed,99.35,7933.74,27,80.62
5,M,craftsman,4216.12,19629.27,46,101.99
5,M,unemployed,162.47,8292.87,45,80.62
5,F,homemaker,180.2,8380.15,49,100.0
5,M,craftsman,5024.45,20702.61,51,112.22
5,M,farmer,2309.36,13542.64,47,100.32
5,F,unemployed,223.71,8576.24,59,80.62
5,M,craftsman,4088.94,19147.44,45,101.92
5,F,civil servant,7299.07,26899.97,63,117.9
5,F,unemployed,174.22,8331.55,47,80.62
