year,sex,profession,income,net_worth
9,M,child,0.00,10000.00
9,M,homemaker,214.56,7316.50
9,M,retired,579.32,19516.18
9,M,fisher,2906.81,21165.83
9,M,civil servant,2803.95,11942.86
9,M,homemaker,128.01,6467.55
9,F,farmer,1475.68,12296.82
9,F,craftsman,4981.75,25663.66
9,F,farmer,2248.84,15555.92
9,F,craftsman,3749.82,21366.59
9,M,service provider,3586.30,18907.45
9,F,fisher,3406.97,24153.52
9,M,civil servant,2826.10,13733.82
9,M,service provider,4616.35,24655.29
9,M,unemployed,131.05,6550.78
9,F,farmer,1191.38,10662.38
9,F,civil servant,5808.78,30476.59
9,M,fisher,2611.12,19305.94
9,M,service provider,3723.01,21367.08
9,M,retired,335.70,9828.80
9,F,civil servant,6785.31,33536.65
9,F,craftsman,2757.73,17225.64
9,M,service provider,6092.70,30183.96
9,M,civil servant,7118.23,34660.84
9,F,fisher,3144.96,22147.22
9,F,child,0.00,10000.00
9,M,craftsman,4891.61,26303.48
9,F,homemaker,138.69,6597.48
9,F,retired,621.24,19440.80
9,F,homemaker,88.23,6099.51
9,M,fisher,3513.49,23489.08
9,M,service provider,6403.72,31385.79
9,M,unemployed,107.97,6274.51
9,M,craftsman,5481.29,27331.86
9,M,unemployed,164.23,6892.44
9,F,homemaker,187.60,7019.21
9,M,craftsman,5698.61,29245.32
9,M,farmer,2412.62,15727.55
9,F,unemployed,223.50,7427.57
9,M,craftsman,5171.60,26331.00
9,F,retired,933.19,31261.62
9,F,unemployed,174.84,6945.02
9,M,fisher,1611.73,14769.39
9,F,service provider,4808.02,26122.02
9,M,service provider,6316.81,31102.99
9,F,homemaker,197.46,7153.33
9,F,child,0.00,10000.00
9,M,unemployed,93.77,6138.94
9,M,unemployed,194.03,7168.41
9,M,farmer,969.05,9919.58
9,F,child,0.00,10000.00
9,F,farmer,2041.89,14567.10
9,M,retired,253.97,7740.98
9,M,fisher,2493.15,18421.31
9,F,retired,239.15,7603.35
9,M,unemployed,221.29,7352.92
9,F,craftsman,2687.72,16086.65
9,F,farmer,2897.68,17671.42
9,X,craftsman,4419.37,22930.93
9,F,unemployed,226.83,7350.48
9,F,unemployed,206.52,7177.89
9,F,unemployed,105.99,6243.72
9,F,child,0.00,10000.00
9,F,service provider,2566.30,10990.11
9,F,service provider,8232.60,39931.45
9,F,fisher,3258.86,22207.90
9,F,retired,261.90,7712.63
9,M,retired,392.25,11571.65
9,M,unemployed,223.12,7320.77
9,M,service provider,4422.05,23687.06
9,F,craftsman,6109.80,31156.20
9,F,child,0.00,10000.00
9,F,unemployed,141.56,6675.37
9,F,homemaker,128.38,6493.52
9,M,craftsman,5360.71,27498.59
9,M,farmer,2494.11,16020.77
9,M,farmer,2088.92,14849.41
9,M,farmer,2980.60,17865.14
9,F,child,0.00,10000.00
9,M,civil servant,3307.31,17252.96
9,M,child,0.00,10000.00
9,F,retired,524.41,16821.08
9,F,farmer,2153.29,14834.20
9,M,retired,239.11,7601.82
9,M,homemaker,90.77,7376.89
9,F,child,0.00,10000.00
9,M,homemaker,226.86,7418.61
9,M,retired,862.45,28230.31
9,M,homemaker,93.15,6132.77
9,F,farmer,1594.61,13005.88
9,F,civil servant,2535.94,10974.93
9,F,retired,254.83,7661.58
9,F,homemaker,93.47,6153.77
9,F,homemaker,136.38,6600.61
9,M,child,0.00,10000.00
9,M,retired,1068.16,34475.36
9,M,child,0.00,10000.00
9,F,fisher,2136.31,17194.95
9,F,civil servant,7065.13,34019.91
9,F,farmer,2632.72,16854.12
9,M,retired,397.52,12117.06
9,F,farmer,1653.14,13175.00
9,F,farmer,2587.33,16868.92
9,F,unemployed,98.47,9106.90
9,M,craftsman,3857.73,20972.27
9,M,child,0.00,10000.00
9,M,craftsman,4384.32,23125.70
9,M,homemaker,122.32,6390.48
9,M,retired,263.98,7695.79
9,F,child,0.00,10000.00
9,M,farmer,1558.44,12789.03
9,M,homemaker,127.31,6443.40
9,M,retired,421.11,13327.60
9,M,civil servant,8405.37,40974.40
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,X,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,M,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
9,F,child,0.00,10000.00
10,F,civil servant,6433.97,35376.30
10,M,child,0.00,10000.00
10,M,unemployed,114.21,5895.09
10,M,farmer,744.01,14922.02
10,F,child,0.00,10000.00
10,F,civil servant,6504.61,35841.56
10,F,fisher,2011.81,10718.31
10,M,homemaker,120.59,6075.63
10,M,child,0.00,10000.00
10,M,fisher,3586.16,17355.86
10,M,unemployed,99.81,7374.40
10,F,fisher,3377.96,16435.59
10,M,homemaker,198.02,6822.52
10,M,farmer,551.65,12782.78
10,F,craftsman,6270.32,32658.73
10,F,service provider,8954.44,44046.37
10,M,craftsman,2990.05,17352.81
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,civil servant,6096.03,32512.51
10,F,unemployed,99.13,5774.17
10,M,craftsman,5408.23,30244.66
10,M,homemaker,206.11,6911.54
10,F,service provider,7144.06,36647.43
10,M,service provider,7713.21,40738.12
10,M,craftsman,2370.44,13372.18
10,F,child,0.00,10000.00
10,F,fisher,2213.77,11067.74
10,F,service provider,2530.23,10977.52
10,F,civil servant,6840.62,37319.56
10,F,farmer,717.08,15050.51
10,X,homemaker,90.23,6895.27
10,M,fisher,5417.27,23911.93
10,F,homemaker,190.47,6800.90
10,F,civil servant,2982.44,13046.84
10,F,craftsman,5391.40,28556.73
10,F,farmer,963.48,17048.82
10,F,child,0.00,10000.00
10,F,service provider,8361.66,43792.80
10,M,retired,380.29,11316.12
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,craftsman,3378.51,19873.06
10,M,craftsman,5535.32,30958.18
10,M,farmer,533.41,12898.33
10,F,unemployed,182.62,6739.16
10,M,child,0.00,10000.00
10,M,craftsman,5982.28,31435.62
10,M,farmer,857.82,15682.55
10,M,child,0.00,10000.00
10,F,homemaker,199.43,6889.58
10,F,retired,1040.26,33372.59
10,F,homemaker,155.10,6420.66
10,M,child,0.00,10000.00
10,M,fisher,6285.34,25986.34
10,M,civil servant,4221.79,24725.35
10,X,homemaker,121.26,5974.58
10,F,farmer,542.58,12673.85
10,F,farmer,659.51,14135.98
10,F,fisher,3403.80,16718.44
10,F,retired,1178.67,41200.30
10,F,homemaker,204.62,6962.93
10,M,child,0.00,10000.00
10,M,retired,265.30,7390.44
10,M,homemaker,170.89,6494.71
10,M,unemployed,223.75,6989.29
10,M,civil servant,7633.23,39279.00
10,F,homemaker,123.25,6004.24
10,F,service provider,7669.36,39771.19
10,M,retired,400.29,11422.42
10,F,unemployed,84.51,5581.61
10,M,craftsman,6824.85,34484.89
10,F,farmer,730.00,14530.54
10,M,homemaker,135.41,6101.64
10,M,fisher,3996.48,18504.51
10,M,service provider,7591.85,40087.60
10,F,unemployed,84.90,5595.75
10,M,retired,514.90,17954.59
10,F,homemaker,205.84,6974.26
10,F,child,0.00,10000.00
10,M,retired,1075.81,34661.43
10,M,farmer,407.48,10416.43
10,X,civil servant,5464.08,29749.53
10,F,fisher,4961.15,22051.96
10,M,farmer,528.59,12658.29
10,M,child,0.00,10000.00
10,M,retired,233.27,7095.06
10,F,service provider,2968.77,14030.87
10,F,civil servant,3054.74,16107.59
10,M,homemaker,212.84,6917.17
10,M,service provider,4246.42,24816.59
10,M,retired,237.68,7234.97
10,X,homemaker,187.92,6685.20
10,F,farmer,408.74,11363.82
10,X,child,0.00,10000.00
10,F,retired,430.54,13112.16
10,M,child,0.00,10000.00
10,F,unemployed,183.69,6731.88
10,F,civil servant,5713.07,30341.05
10,F,craftsman,6178.22,33220.52
10,M,civil servant,7525.73,37988.83
10,F,craftsman,5561.26,29642.86
10,M,homemaker,135.09,6118.37
10,M,homemaker,206.93,6945.14
10,M,child,0.00,10000.00
10,F,farmer,365.73,10493.49
10,F,civil servant,7380.20,38184.90
10,M,fisher,3264.94,15747.59
10,F,unemployed,146.42,6323.13
10,M,craftsman,4182.51,24441.13
10,F,unemployed,136.96,6230.71
10,F,fisher,3964.68,18348.78
10,M,farmer,943.02,16992.99
10,F,farmer,470.35,12084.58
10,F,farmer,952.86,16374.92
10,M,homemaker,85.60,5593.25
10,F,farmer,414.34,10919.59
10,F,child,0.00,10000.00
10,F,craftsman,2514.63,13438.09
10,F,child,0.00,10000.00
10,M,farmer,729.66,14492.58
10,M,homemaker,199.18,6850.98
10,M,unemployed,92.38,7789.97
10,F,farmer,376.78,10535.96
10,F,farmer,668.42,14091.12
10,F,unemployed,188.81,6718.47
10,M,homemaker,147.73,6261.30
10,F,fisher,3173.80,15437.59
10,F,child,0.00,10000.00
10,M,civil servant,3200.88,15114.76
10,F,craftsman,2684.02,15062.81
10,M,homemaker,103.04,8243.11
10,F,child,0.00,10000.00
10,F,civil servant,6121.37,31776.80
10,M,civil servant,3656.26,21856.26
10,F,fisher,4489.20,20609.22
10,M,farmer,944.90,16487.72
10,F,craftsman,2108.56,10766.68
10,M,retired,1124.08,37616.55
10,M,service provider,5604.63,30578.10
10,F,retired,549.86,17224.93
10,F,unemployed,154.20,6347.12
10,M,fisher,4193.99,19290.55
10,M,civil servant,5207.87,28436.59
10,X,homemaker,93.60,8244.43
10,F,child,0.00,10000.00
10,F,civil servant,5340.09,30296.71
10,M,homemaker,216.89,7022.69
10,M,service provider,4775.53,27326.47
10,M,child,0.00,10000.00
10,F,homemaker,165.36,6513.95
10,M,child,0.00,10000.00
10,M,farmer,300.43,9918.27
10,M,fisher,4829.69,21445.97
10,F,fisher,3065.54,15694.68
10,F,child,0.00,10000.00
10,F,service provider,7854.59,40636.99
10,M,civil servant,6613.51,35000.26
10,M,homemaker,203.67,6923.70
10,F,homemaker,92.77,6908.41
10,M,craftsman,4487.25,25861.02
10,M,civil servant,5348.01,29252.32
10,F,craftsman,4052.80,23514.99
10,F,retired,1269.20,41205.92
10,F,unemployed,88.24,5659.12
10,F,craftsman,5182.97,29020.63
10,M,homemaker,152.44,6402.08
10,M,civil servant,7829.41,41194.42
10,M,retired,382.18,12036.36
10,M,homemaker,92.94,7361.78
10,M,homemaker,92.54,7354.93
10,F,fisher,5361.97,23030.11
10,F,service provider,2807.57,12972.08
10,X,homemaker,94.90,8244.58
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,fisher,4300.19,18982.04
10,F,craftsman,4961.78,28055.88
10,M,craftsman,3197.54,18963.59
10,M,farmer,376.24,10425.51
10,M,farmer,920.97,16614.25
10,M,civil servant,7708.13,38836.24
10,M,farmer,645.69,13649.18
10,M,homemaker,177.82,6613.75
10,F,retired,252.07,7304.97
10,M,homemaker,202.12,6915.18
10,F,unemployed,163.05,6449.19
10,F,farmer,863.37,15858.57
10,X,service provider,4931.33,27650.52
10,F,farmer,744.32,14740.25
10,X,craftsman,5320.26,29815.75
10,F,retired,569.89,18013.32
10,F,farmer,1096.20,18051.78
10,M,child,0.00,10000.00
10,F,farmer,317.49,9815.53
10,M,fisher,3096.82,15749.84
10,M,fisher,5918.98,24809.22
10,M,farmer,749.91,14767.89
10,M,civil servant,4025.48,22419.91
10,X,farmer,279.25,9704.05
10,M,fisher,5392.00,23753.57
10,F,homemaker,189.50,6714.17
10,M,retired,375.18,11682.85
10,M,farmer,681.46,14180.08
10,F,service provider,5704.90,30660.03
10,X,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,farmer,587.81,13496.23
10,M,homemaker,95.88,5694.61
10,M,craftsman,2854.82,17249.54
10,X,child,0.00,10000.00
10,F,retired,514.02,15544.65
10,F,service provider,8793.62,44577.09
10,F,craftsman,5229.03,27610.31
10,M,retired,588.44,18477.30
10,F,unemployed,176.83,6612.69
10,F,farmer,411.35,11342.20
10,M,child,0.00,10000.00
10,X,service provider,7631.41,41132.31
10,M,unemployed,130.21,6079.33
10,M,farmer,848.56,16056.72
10,F,retired,480.35,14949.46
10,F,fisher,2464.21,12101.08
10,M,fisher,4780.78,21504.62
10,M,craftsman,5270.30,29222.98
10,F,homemaker,126.21,6107.43
10,M,child,0.00,10000.00
10,F,civil servant,4278.45,24969.25
10,F,craftsman,3327.98,20209.26
10,M,service provider,6912.32,37453.20
10,F,retired,226.18,7082.86
10,F,craftsman,3323.92,20389.89
10,F,homemaker,180.05,6637.17
10,M,homemaker,90.11,5614.60
10,F,retired,251.29,7328.79
10,M,farmer,1113.57,17980.02
10,M,craftsman,4783.08,26613.97
10,F,service provider,5065.29,28469.53
10,M,farmer,451.62,11936.22
10,M,service provider,4325.75,24179.92
10,F,retired,339.79,9507.61
10,M,service provider,4950.88,27023.06
10,M,homemaker,131.24,6193.67
10,X,unemployed,165.09,6569.44
10,M,civil servant,5771.20,32260.94
10,M,farmer,546.76,13011.51
10,M,service provider,3202.78,15019.76
10,F,unemployed,103.44,5811.62
10,F,farmer,953.11,17308.03
10,F,homemaker,161.11,6478.72
10,M,farmer,1027.26,17353.79
10,M,fisher,2462.21,12796.42
10,F,unemployed,140.71,6272.95
10,F,retired,248.89,7302.48
10,F,farmer,628.44,13383.55
10,X,service provider,7195.65,38242.42
10,F,child,0.00,10000.00
10,F,fisher,4971.61,22125.76
10,M,service provider,3397.24,18939.39
10,F,farmer,323.01,9810.45
10,F,farmer,700.30,14565.24
10,M,farmer,754.08,14697.89
10,M,child,0.00,10000.00
10,M,civil servant,5431.08,29261.55
10,F,child,0.00,10000.00
10,F,service provider,8421.70,43751.99
10,M,farmer,676.31,14256.79
10,F,civil servant,7840.93,39659.86
10,M,fisher,4524.19,20301.98
10,F,homemaker,82.21,5589.59
10,F,unemployed,218.80,7082.81
10,M,craftsman,2921.05,16143.99
10,M,fisher,4796.12,20971.23
10,M,farmer,520.68,12623.27
10,M,retired,242.68,7223.61
10,F,service provider,5819.48,30817.71
10,F,retired,232.21,7166.32
10,M,retired,506.27,16893.49
10,F,homemaker,82.72,5581.79
10,F,homemaker,207.73,6944.31
10,M,craftsman,4022.04,22742.77
10,M,retired,773.44,24500.72
10,M,unemployed,133.99,6211.01
10,F,service provider,8270.79,43275.32
10,F,homemaker,82.92,5630.57
10,F,homemaker,92.99,5658.31
10,F,civil servant,6629.33,34430.43
10,F,retired,262.67,7475.83
10,M,craftsman,4196.93,24881.53
10,M,fisher,2284.31,11088.16
10,M,unemployed,150.08,6259.84
10,F,homemaker,99.36,5765.11
10,F,homemaker,137.06,6268.97
10,F,service provider,5968.38,32378.69
10,F,homemaker,120.36,6035.77
10,M,service provider,3993.59,23375.74
10,M,farmer,328.13,9912.98
10,M,farmer,905.86,16468.55
10,F,civil servant,6212.06,33358.09
10,F,fisher,2781.94,14159.43
10,M,civil servant,7923.58,40979.27
10,F,child,0.00,10000.00
10,M,homemaker,187.74,6802.54
10,F,farmer,936.94,16398.17
10,F,civil servant,8212.68,42930.01
10,X,fisher,3679.92,17707.70
10,F,unemployed,169.80,6581.17
10,F,fisher,6475.75,26852.04
10,M,retired,340.09,9683.41
10,F,farmer,705.01,14237.44
10,M,child,0.00,10000.00
10,F,fisher,4541.95,19985.42
10,F,civil servant,6530.59,34634.82
10,F,retired,948.02,30606.16
10,F,retired,226.37,7156.69
10,M,unemployed,123.95,6016.47
10,F,homemaker,136.06,6232.17
10,M,homemaker,120.33,6036.25
10,F,fisher,5884.39,24468.71
10,F,fisher,3866.17,18025.72
10,M,farmer,844.61,16125.17
10,F,fisher,2311.94,11345.75
10,M,farmer,624.29,13973.85
10,F,service provider,4367.15,24616.98
10,M,farmer,885.62,16337.42
10,M,farmer,825.98,15947.83
10,M,retired,216.90,7042.41
10,M,retired,1009.38,33154.32
10,F,retired,552.64,17989.84
10,X,homemaker,103.34,5844.96
10,M,homemaker,90.07,5693.30
10,F,civil servant,7466.24,38924.25
10,M,civil servant,7752.23,40570.89
10,X,retired,1185.88,38148.67
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,farmer,885.30,15897.30
10,X,retired,798.40,24582.99
10,X,fisher,5915.21,25359.48
10,M,unemployed,123.61,6004.33
10,M,child,0.00,10000.00
10,M,farmer,884.57,16023.23
10,F,retired,730.69,23449.32
10,M,craftsman,3928.84,23429.07
10,F,homemaker,181.05,6659.46
10,F,retired,524.93,16178.84
10,M,child,0.00,10000.00
10,F,farmer,1072.68,17656.49
10,M,unemployed,93.29,5670.58
10,F,homemaker,102.34,5854.72
10,M,service provider,2793.93,12100.25
10,F,craftsman,4608.25,26425.40
10,F,fisher,4931.91,21284.05
10,F,civil servant,8130.23,42734.61
10,F,fisher,2437.78,12093.79
10,F,child,0.00,10000.00
10,M,retired,513.61,16885.76
10,M,unemployed,166.46,6453.80
10,F,fisher,2769.64,14045.73
10,M,retired,238.11,7194.28
10,M,farmer,313.00,9891.69
10,F,unemployed,120.65,6038.90
10,F,civil servant,3538.27,20202.51
10,M,service provider,3650.31,20389.33
10,M,child,0.00,10000.00
10,M,homemaker,200.53,6941.83
10,M,retired,611.68,19534.42
10,M,fisher,5461.59,23609.02
10,M,civil servant,2881.73,13096.13
10,M,homemaker,116.11,6008.46
10,F,farmer,524.30,12245.92
10,F,craftsman,5324.28,28038.20
10,F,farmer,815.15,15675.89
10,F,craftsman,3848.48,23003.23
10,M,service provider,3652.41,20446.05
10,F,fisher,6512.89,27122.37
10,M,civil servant,2983.59,14938.01
10,M,service provider,4627.44,26681.41
10,M,unemployed,124.69,6100.27
10,F,farmer,400.56,10487.75
10,F,civil servant,5958.26,33168.12
10,M,fisher,4674.99,21355.84
10,M,service provider,4096.83,23127.89
10,M,retired,331.48,9585.08
10,F,civil servant,6848.38,36673.24
10,F,craftsman,2880.86,18378.47
10,M,service provider,5930.02,32861.37
10,M,civil servant,6912.88,37829.68
10,F,fisher,6073.92,24896.58
10,F,child,0.00,10000.00
10,M,craftsman,5474.44,28753.10
10,F,homemaker,139.98,6162.26
10,F,retired,581.27,19443.83
10,F,homemaker,88.21,5612.52
10,M,fisher,6451.59,26427.27
10,M,service provider,6715.96,34456.17
10,M,unemployed,96.38,5795.69
10,M,craftsman,5319.53,29704.02
10,M,unemployed,170.62,6487.86
10,F,homemaker,182.85,6626.86
10,M,craftsman,6153.40,32034.42
10,M,farmer,884.08,15881.99
10,F,unemployed,218.32,7070.69
10,M,craftsman,5181.15,28633.97
10,F,retired,963.89,31455.96
10,F,unemployed,163.72,6533.54
10,M,fisher,3373.73,16168.65
10,F,service provider,5103.68,28386.26
10,M,service provider,6240.71,33935.74
10,F,homemaker,186.34,6764.47
10,F,child,0.00,10000.00
10,M,unemployed,91.90,5655.64
10,M,unemployed,187.69,6780.90
10,M,farmer,319.54,9663.92
10,F,farmer,300.15,9724.95
10,F,farmer,712.13,14635.56
10,M,retired,269.30,7435.08
10,M,fisher,4625.87,20446.64
10,M,unemployed,209.95,6987.67
10,F,craftsman,2827.94,17213.02
10,F,farmer,1064.32,17915.98
10,X,craftsman,4190.94,24738.80
10,F,unemployed,214.05,6989.33
10,F,unemployed,191.61,6794.30
10,F,unemployed,96.50,5765.02
10,F,child,0.00,10000.00
10,F,service provider,2590.01,11997.52
10,F,retired,1240.69,40264.19
10,F,fisher,6072.90,24956.75
10,F,retired,263.33,7400.76
10,M,retired,383.11,11379.57
10,M,unemployed,207.91,6953.48
10,M,service provider,4494.60,25646.76
10,F,craftsman,6539.63,34138.41
10,F,child,0.00,10000.00
10,F,unemployed,141.33,6241.50
10,F,homemaker,124.35,6042.67
10,M,craftsman,5562.80,29992.39
10,M,farmer,892.49,16179.41
10,M,farmer,733.91,14928.77
10,M,farmer,1086.81,18120.94
10,F,child,0.00,10000.00
10,M,civil servant,3318.30,18624.51
10,M,child,0.00,10000.00
10,F,retired,499.74,16745.62
10,F,farmer,776.74,14934.97
10,M,retired,240.64,7267.26
10,M,homemaker,88.89,6890.58
10,F,child,0.00,10000.00
10,M,homemaker,217.78,7061.19
10,M,retired,909.09,28397.26
10,M,homemaker,90.27,5647.84
10,F,farmer,582.59,13009.58
10,F,civil servant,2654.40,12014.53
10,F,retired,252.05,7338.43
10,F,homemaker,86.47,5665.04
10,F,homemaker,139.16,6164.57
10,M,child,0.00,10000.00
10,M,retired,1062.69,34719.10
10,M,homemaker,95.80,9520.60
10,F,fisher,4236.65,19025.68
10,F,civil servant,6759.69,37112.15
10,F,farmer,983.50,17058.27
10,M,retired,391.13,11933.00
10,F,farmer,580.22,13177.51
10,F,farmer,998.62,17080.63
10,F,unemployed,102.02,8633.73
10,M,craftsman,3810.89,22590.11
10,M,child,0.00,10000.00
10,M,craftsman,4212.24,24944.22
10,M,homemaker,108.00,5923.28
10,M,retired,261.66,7382.25
10,F,child,0.00,10000.00
10,M,farmer,564.80,12778.63
10,M,homemaker,114.47,5982.67
10,M,retired,435.23,13187.64
10,M,retired,1191.06,41282.33
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,X,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
10,F,child,0.00,10000.00
10,M,child,0.00,10000.00
11,F,civil servant,6763.72,38460.13
11,M,child,0.00,10000.00
11,M,unemployed,103.68,5402.72
11,M,farmer,2458.43,15853.21
11,F,child,0.00,10000.00
11,F,civil servant,7261.74,39174.41
11,F,fisher,1115.84,10978.20
11,M,homemaker,116.38,5595.96
11,M,child,0.00,10000.00
11,M,fisher,2002.61,18059.14
11,M,unemployed,91.07,6869.42
11,F,fisher,1794.50,17034.82
11,M,homemaker,199.64,6426.11
11,M,farmer,1818.39,13393.95
11,F,craftsman,6291.44,35506.42
11,F,retired,1296.97,44396.83
11,M,craftsman,3153.67,18631.62
11,F,child,0.00,10000.00
11,F,child,0.00,10000.00
11,M,civil servant,6082.67,35255.82
11,F,unemployed,93.38,5271.50
